,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,avg,SensorID,lat,lon
mean,2356.6620347394537,1466.6601323407774,1160.7458229942101,1165.3663358147228,1424.6666666666667,3404.509511993383,6179.354094292804,7525.949627791562,7526.798676592226,7376.318196856906,7283.677584780811,7407.730190239868,7768.109842845326,8076.486104218362,8558.910669975186,8876.593796526055,8705.932175351529,8729.8894127378,8241.455913978494,7212.759222497933,6129.039371381307,5374.355996691481,4605.078329197685,3506.026964433416,5835.961528122414,0893332,33.88379,-84.26857
