,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,avg,SensorID,lat,lon
mean,435.0042183622829,273.57376225924605,196.52718894009215,183.84601205246366,166.76108354011578,334.5647465437788,956.1392945763914,1353.3864705187286,1376.2295758005434,1369.2194198274844,1292.4424435779272,1388.5747666312184,1486.3321103627557,1561.8161113080469,1726.433605104573,1941.631448658868,1930.8138603332152,1952.6199633699632,1863.730893300248,1416.527590688881,1046.8515656386624,903.8015774548034,799.0355075032494,626.8404171097719,1107.6126513943047,1219912,33.79504,-84.392
