,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,avg,SensorID,lat,lon
mean,447.2313718539524,301.7097896726929,250.46124305801726,250.0390346212927,334.1669620701879,622.5993442041829,1093.4395131749968,1370.1302138721492,1491.8336051045733,1561.1966264917878,1601.2037929812125,1682.7975186104218,1808.7343554295164,1891.8863759896017,1999.1651069360746,2095.307633226988,2152.2413033203356,2063.4232777974717,1866.4597305919888,1632.2393654732364,1332.6666253101737,1098.5077632045377,887.1993678364646,643.6778329197684,1269.9299064063177,0679922,33.88986,-84.46014
