,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,avg,SensorID,lat,lon
mean,2814.68676592225,1754.9599669148058,1293.6500413564927,1267.8445822994213,1679.168817204301,3859.9306038047976,7113.270719602979,7703.073366418528,7599.557568238213,7948.849793217534,8244.524069478908,8390.949793217536,8495.01811414392,8540.100909842846,8597.415467328372,8423.567493796527,8159.397766749379,7870.051695616212,7863.190157154673,7762.040694789082,6829.390901571547,6221.028618693135,5383.212241521919,4173.191066997519,6166.169633995039,1215969,33.80723,-84.3798
