,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,avg,SensorID,lat,lon
mean,2462.2431052818156,1662.3119697506793,1330.1000236322818,1446.1763854425144,2002.0060794044666,4557.366282642089,7604.489465910433,8705.082210799952,8912.027750206782,9059.264457048328,9356.252605459058,9705.146177478435,10382.352191894128,10559.21212926858,10627.089619520266,10121.946898263028,9404.098983811886,9047.727425262909,9098.453586198748,8739.356569774312,7413.357916814367,6084.660096892356,4961.789731773603,3704.382317145221,6956.120582486509,0893363,33.8765,-84.24943
