,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,avg,SensorID,lat,lon
mean,772.1993205719011,563.7892414037576,459.24920831856315,442.7422722438851,535.6740635708377,930.8546496514239,1482.8239335932885,1827.7061384851706,1844.4810291858678,1832.8162353775258,1973.0940387569424,2063.6840541179254,2102.367600141794,2180.749568710859,2244.2977903816613,2135.7054354247903,1936.4819981094174,1876.3935306628855,1916.081543187995,1972.0723738626964,1740.202067824648,1458.5006794280987,1272.5326007326007,1051.8884851707433,1525.6828274548031,1219804,33.76642,-84.4984
