,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,avg,SensorID,lat,lon
mean,266.94153964315257,195.42618456812005,172.96296230651066,204.74068297294102,332.0294044665012,699.3067056599315,860.2252215526411,824.1858678955455,793.6187522155263,852.9665780456105,894.6269348930638,919.9985584308165,944.6730414746543,967.8869018078695,974.0260014179369,982.3654850525818,976.7220725511047,988.1193548387097,917.0716058135414,808.7786364173461,680.3592106817913,574.1475008862105,474.7351471109535,354.8113553113553,694.1969044172673,1219438,33.76358,-84.4916
