,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,avg,SensorID,lat,lon
mean,2547.7232955216828,1672.4332033557841,1268.617281105991,1258.8244653196266,1834.4575209736502,4622.8287782110365,9649.229794399149,10976.55818858561,10906.51602859506,11141.141202883136,11456.524683918233,11723.837817558786,12062.468586789553,12273.03358738036,12430.232707077868,12368.709452912679,12047.669408011345,11790.346986884084,11380.982547559966,10347.823141911853,8290.539920831858,6699.902546378352,5399.54581117807,3923.689235495687,8253.068174701644,1215546,33.904,-84.43628
